p_val	avg_logFC	pct.1	pct.2	p_val_adj	abs	genename
Pdss1	7.72366114686298e-11	0.0045203490583669	0.091	0.143	1.05281225092889e-06	0.0045203490583669	Pdss1
Vkorc1l1	8.11886498951259e-11	0.00563328224078585	0.094	0.181	1.10668248672046e-06	0.00563328224078585	Vkorc1l1
Kcnc1	8.1884560250302e-11	0.00172713618766773	0.113	0.172	1.11616844077187e-06	0.00172713618766773	Kcnc1
Rangrf	8.24557773248638e-11	-0.013033216068924	0.135	0.203	1.12395470071522e-06	0.013033216068924	Rangrf
Nktr	8.49720996556513e-11	0.0429625923664757	0.285	0.406	1.15825469040618e-06	0.0429625923664757	Nktr
Agtrap	8.51027285208287e-11	0.00457295292338873	0.146	0.217	1.16003529246742e-06	0.00457295292338873	Agtrap
Zbtb41	8.51697304023335e-11	-0.0027494497045302	0.061	0.135	1.16094859511421e-06	0.0027494497045302	Zbtb41
Ndc1	8.73061024894106e-11	-0.0440789764223052	0.082	0.159	1.19006948303316e-06	0.0440789764223052	Ndc1
Hyls1	8.81738022027886e-11	0.00267624420621614	0.117	0.046	1.20189709782621e-06	0.00267624420621614	Hyls1
Nme2	8.81945910229499e-11	-0.0578751636657573	0.209	0.293	1.20218047023383e-06	0.0578751636657573	Nme2
Ptprc	8.8711750416432e-11	0.32780089034216	0.745	0.747	1.20922986992638e-06	0.32780089034216	Ptprc
Zfp330	8.97970714656457e-11	0.025064735578099	0.211	0.288	1.22402388114822e-06	0.025064735578099	Zfp330
Zfp595	9.08897706785903e-11	0.0242259862572854	0.112	0.06	1.23891846411986e-06	0.0242259862572854	Zfp595
Zfp563	9.20860248686828e-11	0.00847696033119142	0.067	0.159	1.25522460498502e-06	0.00847696033119142	Zfp563
Samd3	9.22763786962674e-11	-0.0521587812098673	0.065	0.148	1.25781931800882e-06	0.0521587812098673	Samd3
Tmem62	9.59271465831891e-11	-0.000324579239049577	0.094	0.161	1.30758293507545e-06	0.000324579239049577	Tmem62
Gm11808	9.68719065312967e-11	-0.1930773134382	0.556	0.751	1.32046095792811e-06	0.1930773134382	Gm11808
Gtf3c5	1.0212884458611e-10	0.00268646171253596	0.177	0.105	1.39211828055326e-06	0.00268646171253596	Gtf3c5
Znrf3	1.0233618160589e-10	0.0328006634869145	0.143	0.217	1.39494449146988e-06	0.0328006634869145	Znrf3
Prkar2a	1.02438315576471e-10	-0.014449072634319	0.083	0.163	1.39633667962288e-06	0.014449072634319	Prkar2a
Mrps5	1.02830641508588e-10	-0.0117704645567734	0.207	0.297	1.40168447440356e-06	0.0117704645567734	Mrps5
Ehmt2	1.05099153434098e-10	0.0250785078936388	0.079	0.148	1.43260656046019e-06	0.0250785078936388	Ehmt2
Fbxo36	1.05997735925966e-10	0.0319198571357914	0.175	0.107	1.44485513840685e-06	0.0319198571357914	Fbxo36
H2-K1	1.06266290179961e-10	0.191488316009958	0.94	0.941	1.44851580144305e-06	0.191488316009958	H2-K1
Pbxip1	1.07278897717787e-10	0.0507008105029509	0.148	0.235	1.46231865479116e-06	0.0507008105029509	Pbxip1
Aif1	1.07320206659313e-10	-0.0276990638080732	0.138	0.182	1.4628817369731e-06	0.0276990638080732	Aif1
Anxa3	1.08470131068216e-10	0.00827908618712049	0.114	0.047	1.47855635659085e-06	0.00827908618712049	Anxa3
4932422M17Rik	1.08836779338664e-10	0.0109717668826441	0.21	0.138	1.48355413916533e-06	0.0109717668826441	4932422M17Rik
Guf1	1.1017628632397e-10	-0.0329264357816953	0.137	0.219	1.50181295888203e-06	0.0329264357816953	Guf1
Sertad3	1.10598411966384e-10	0.0903606801528426	0.112	0.179	1.50756695351379e-06	0.0903606801528426	Sertad3
Smad4	1.14404694391643e-10	0.00997145102098956	0.168	0.244	1.55945038925248e-06	0.00997145102098956	Smad4
Rab11fip1	1.15913107180945e-10	0.00325919833079953	0.173	0.093	1.58001156398346e-06	0.00325919833079953	Rab11fip1
Bik	1.16785919616334e-10	0.000963356531927279	0.074	0.177	1.59190887029025e-06	0.000963356531927279	Bik
Mettl5	1.1782480641745e-10	0.0160995823157832	0.194	0.123	1.60606993627627e-06	0.0160995823157832	Mettl5
Lyrm7	1.18197525507684e-10	0.0649681479870575	0.132	0.185	1.61115047019524e-06	0.0649681479870575	Lyrm7
Fbxw9	1.18409003469134e-10	-0.0291313964691251	0.056	0.124	1.61403312628776e-06	0.0291313964691251	Fbxw9
Msh6	1.20212343254039e-10	0.0121795427105093	0.138	0.192	1.6386144508958e-06	0.0121795427105093	Msh6
Mrps9	1.22301608401693e-10	0.0125386575481868	0.154	0.246	1.66709322412348e-06	0.0125386575481868	Mrps9
Adck2	1.24355253367616e-10	-0.0426433402970977	0.111	0.184	1.69508645865398e-06	0.0426433402970977	Adck2
Gm6712	1.2566433892589e-10	-0.0120433587061765	0.018	0.101	1.7129306038988e-06	0.0120433587061765	Gm6712
Pck2	1.26426951809963e-10	-0.0352121361265158	0.09	0.187	1.72332578012161e-06	0.0352121361265158	Pck2
Atxn2l	1.28839651458852e-10	0.0864207013632525	0.209	0.132	1.75621328903561e-06	0.0864207013632525	Atxn2l
Gm20075	1.30472912302446e-10	-0.0072267109955177	0.068	0.145	1.77847626759464e-06	0.0072267109955177	Gm20075
Mfap3	1.30515867029906e-10	0.0071969515529281	0.218	0.144	1.77906178348465e-06	0.0071969515529281	Mfap3
A830082K12Rik	1.31032755210571e-10	-0.00444647032197832	0.097	0.127	1.7861074862753e-06	0.00444647032197832	A830082K12Rik
1810034E14Rik	1.31327925205448e-10	-0.0368494491817095	0.196	0.123	1.79013094847547e-06	0.0368494491817095	1810034E14Rik
H2-T24	1.36101574003149e-10	-0.00137982308448342	0.104	0.062	1.85520055523692e-06	0.00137982308448342	H2-T24
Ppp4r2	1.40126048141338e-10	0.0363916847144425	0.11	0.177	1.91005816221457e-06	0.0363916847144425	Ppp4r2
Gm26740	1.40386598524199e-10	-0.0689608704937986	0.153	0.258	1.91360972448335e-06	0.0689608704937986	Gm26740
Prickle3	1.43302129404879e-10	0.0346389184180654	0.2	0.104	1.9533513259179e-06	0.0346389184180654	Prickle3
Gm26531	1.43776990475593e-10	0.0196340179742137	0.072	0.148	1.95982415717281e-06	0.0196340179742137	Gm26531
Washc3	1.43856451048275e-10	-0.162194678183874	0.224	0.331	1.96090728423904e-06	0.162194678183874	Washc3
Dok3	1.47088667627805e-10	0.0179698638052815	0.107	0.037	2.00496562843461e-06	0.0179698638052815	Dok3
Tanc1	1.49057094639489e-10	0.0274084983515179	0.173	0.248	2.03179725703088e-06	0.0274084983515179	Tanc1
Fam207a	1.49580722160551e-10	-0.0735823110948428	0.182	0.269	2.03893482377047e-06	0.0735823110948428	Fam207a
Ecm1	1.5367012400426e-10	0.0301344214314065	0.089	0.104	2.09467746030206e-06	0.0301344214314065	Ecm1
Emc3	1.55748049957707e-10	0.0573259745636867	0.224	0.317	2.1230016689735e-06	0.0573259745636867	Emc3
Elp2	1.56504114658017e-10	-0.0125128189149316	0.114	0.185	2.13330758690343e-06	0.0125128189149316	Elp2
Pgm1	1.60361321427742e-10	0.0324872947901626	0.169	0.234	2.18588517238155e-06	0.0324872947901626	Pgm1
Nampt	1.63709616176989e-10	0.0392582357873422	0.098	0.17	2.23152577810853e-06	0.0392582357873422	Nampt
Scrib	1.64342389073005e-10	0.0215777351768084	0.07	0.122	2.24015110545412e-06	0.0215777351768084	Scrib
Calm1	1.67262417386149e-10	0.222221681236654	0.833	0.868	2.2799540113906e-06	0.222221681236654	Calm1
Aktip	1.67567005851475e-10	0.0204702414508643	0.097	0.149	2.28410585676146e-06	0.0204702414508643	Aktip
Hs2st1	1.6778135477998e-10	0.0423330695219502	0.141	0.188	2.2870276470059e-06	0.0423330695219502	Hs2st1
Gm17690	1.6884988032904e-10	0.00769453998030901	0.023	0.118	2.30159271876514e-06	0.00769453998030901	Gm17690
Hk1	1.69185076247538e-10	0.0617006448814588	0.153	0.225	2.30616177433018e-06	0.0617006448814588	Hk1
Gtf2e2	1.69633598805214e-10	-0.00190363871966021	0.088	0.163	2.31227558531388e-06	0.00190363871966021	Gtf2e2
Soat2	1.70631613808011e-10	-0.00140697757311183	0.121	0.061	2.32587952781699e-06	0.00140697757311183	Soat2
Zfp101	1.7289729862548e-10	0.0404016449851647	0.084	0.137	2.35676307756392e-06	0.0404016449851647	Zfp101
Bcl7a	1.79194251950118e-10	0.0377664603010041	0.233	0.161	2.44259684833206e-06	0.0377664603010041	Bcl7a
Tubg1	1.85376031856587e-10	0.0731434539237321	0.22	0.145	2.52686069023714e-06	0.0731434539237321	Tubg1
AI837181	1.88376286060363e-10	0.044414412092926	0.164	0.094	2.56775715528881e-06	0.044414412092926	AI837181
Elk4	1.89524140173963e-10	0.0253694878300186	0.177	0.257	2.58340355471129e-06	0.0253694878300186	Elk4
A730063M14Rik	1.90009201161786e-10	-0.00142529707489203	0.071	0.125	2.59001542103631e-06	0.00142529707489203	A730063M14Rik
Timmdc1	1.92016430469933e-10	-0.00206240209475009	0.05	0.101	2.61737596373566e-06	0.00206240209475009	Timmdc1
Bfsp2	1.93512780384641e-10	-0.0115484528132771	0.056	0.104	2.63777270942305e-06	0.0115484528132771	Bfsp2
Rps6ka3	1.94959125044854e-10	-0.0565806702184333	0.16	0.238	2.6574878334864e-06	0.0565806702184333	Rps6ka3
Wdr18	1.97398312120707e-10	0.0169095440610718	0.219	0.306	2.69073639251735e-06	0.0169095440610718	Wdr18
Fam76a	1.9830553060415e-10	0.0393338448226066	0.142	0.21	2.70310268766516e-06	0.0393338448226066	Fam76a
Trappc11	2.06811100187408e-10	0.000648456298294048	0.125	0.216	2.81904210665455e-06	0.000648456298294048	Trappc11
Sra1	2.091674348625e-10	0.0725704396916397	0.2	0.309	2.85116130461073e-06	0.0725704396916397	Sra1
1700056N10Rik	2.12387563675817e-10	0.0189363616196049	0.19	0.102	2.89505488046506e-06	0.0189363616196049	1700056N10Rik
Kctd10	2.13158468394054e-10	0.0505194518627801	0.224	0.15	2.90556308267935e-06	0.0505194518627801	Kctd10
Zfp772	2.15262411122891e-10	0.0174224100418383	0.11	0.076	2.93424192601612e-06	0.0174224100418383	Zfp772
E130307A14Rik	2.20538140411179e-10	0.0309455891704518	0.158	0.08	3.00615539194478e-06	0.0309455891704518	E130307A14Rik
Epm2aip1	2.23107596025108e-10	0.0249350014963246	0.242	0.174	3.04117964141825e-06	0.0249350014963246	Epm2aip1
Zfp740	2.27267261097118e-10	0.0176524621410389	0.079	0.157	3.09788003601482e-06	0.0176524621410389	Zfp740
Stx4a	2.27281242485557e-10	0.068323350665756	0.196	0.282	3.09807061632063e-06	0.068323350665756	Stx4a
Emilin1	2.29734562743174e-10	-0.00599728445104304	0.038	0.106	3.1315118247522e-06	0.00599728445104304	Emilin1
Heatr3	2.33070821231116e-10	-0.0210984828434671	0.194	0.262	3.17698836420134e-06	0.0210984828434671	Heatr3
Rhot2	2.33311207276185e-10	0.0874137438865554	0.198	0.108	3.18026506638168e-06	0.0874137438865554	Rhot2
Gosr2	2.37069120626571e-10	0.0784654249177154	0.174	0.245	3.23148918326079e-06	0.0784654249177154	Gosr2
Sidt1	2.38898456594893e-10	-0.238046442597294	0.169	0.257	3.25642486184498e-06	0.238046442597294	Sidt1
Sbsn	2.3983073807021e-10	0.0447374129151713	0.123	0.184	3.26913279063503e-06	0.0447374129151713	Sbsn
Vps9d1	2.47360039675874e-10	0.019004116838693	0.175	0.078	3.37176470082183e-06	0.019004116838693	Vps9d1
Mbtd1	2.48381233425627e-10	0.0438997604648957	0.147	0.217	3.38568459282473e-06	0.0438997604648957	Mbtd1
Trbv12-2	2.57010049571781e-10	0.118200985016284	0.236	0.154	3.50330398571295e-06	0.118200985016284	Trbv12-2
Usp6nl	2.58515903516365e-10	-0.00950308054059799	0.077	0.144	3.52383028083157e-06	0.00950308054059799	Usp6nl
Fam126a	2.59596191071656e-10	0.0182611899343753	0.168	0.126	3.53855568049775e-06	0.0182611899343753	Fam126a
Acly	2.61793569433198e-10	0.0175167101974962	0.166	0.239	3.56850814494392e-06	0.0175167101974962	Acly
Zbtb24	2.61856536963391e-10	0.132701861158728	0.177	0.246	3.56936645534799e-06	0.132701861158728	Zbtb24
Iqcc	2.65237397003033e-10	0.00197125790551027	0.129	0.203	3.61545095854834e-06	0.00197125790551027	Iqcc
Incenp	2.66275637404632e-10	0.0743569905472933	0.133	0.181	3.62960321346254e-06	0.0743569905472933	Incenp
Mut	2.67013862381637e-10	-0.00484003959588172	0.088	0.134	3.63966595812409e-06	0.00484003959588172	Mut
Smg7	2.68198690516122e-10	0.0767722608660838	0.157	0.221	3.65581635042526e-06	0.0767722608660838	Smg7
Myo9b	2.69439308599506e-10	-0.0109957642146051	0.136	0.21	3.67272721551987e-06	0.0109957642146051	Myo9b
Gm26870	2.70894342960126e-10	-0.000225886109053268	0.046	0.113	3.69256078888948e-06	0.000225886109053268	Gm26870
Tm9sf2	2.7731078706353e-10	0.0793190530983699	0.194	0.122	3.78002333846297e-06	0.0793190530983699	Tm9sf2
Map1s	2.84933986871435e-10	0.0261594199732796	0.131	0.199	3.88393517504453e-06	0.0261594199732796	Map1s
Gch1	2.8735782890625e-10	0.134110462050218	0.262	0.188	3.9169745658211e-06	0.134110462050218	Gch1
5031425E22Rik	2.88180005941321e-10	0.162826180580562	0.271	0.188	3.92818166098614e-06	0.162826180580562	5031425E22Rik
Cysltr2	2.89260001419759e-10	0.0275970547138874	0.211	0.123	3.94290307935274e-06	0.0275970547138874	Cysltr2
Xrcc4	2.89968488000686e-10	-0.00835996160405961	0.19	0.263	3.95256045993735e-06	0.00835996160405961	Xrcc4
Slc46a3	2.91020553406164e-10	-0.0184302943410287	0.101	0.163	3.96690116347942e-06	0.0184302943410287	Slc46a3
Mki67	2.92876619897569e-10	-0.0377777359429245	0.074	0.174	3.99220120582376e-06	0.0377777359429245	Mki67
Tagap1	2.93733857264065e-10	-0.00301515135158103	0.118	0.195	4.00388620836648e-06	0.00301515135158103	Tagap1
Chchd5	2.94285117058494e-10	-0.038657318324893	0.173	0.254	4.01140043062433e-06	0.038657318324893	Chchd5
Pex11g	2.95079024893753e-10	-0.00302771801294459	0.15	0.082	4.02222218832674e-06	0.00302771801294459	Pex11g
Nim1k	2.95410679784344e-10	0.0454178172467525	0.16	0.074	4.02674297614039e-06	0.0454178172467525	Nim1k
C2cd5	3.01910635929041e-10	0.0740466292662026	0.191	0.121	4.11534387834876e-06	0.0740466292662026	C2cd5
Fbxo30	3.06469497355036e-10	0.014648528048763	0.199	0.108	4.1774857184465e-06	0.014648528048763	Fbxo30
Bag2	3.08153513365497e-10	-0.0232996265101437	0.027	0.102	4.20044054068509e-06	0.0232996265101437	Bag2
Mrps16	3.14608459465841e-10	-0.0230694864607104	0.319	0.453	4.28842791097888e-06	0.0230694864607104	Mrps16
Asb6	3.16744483909227e-10	-0.00897910919692177	0.066	0.136	4.31754406016668e-06	0.00897910919692177	Asb6
Zkscan14	3.27768156030798e-10	0.0278804782707301	0.186	0.266	4.46780773485581e-06	0.0278804782707301	Zkscan14
Pemt	3.30328992270882e-10	-0.0261457900416931	0.133	0.235	4.50271449364439e-06	0.0261457900416931	Pemt
Dhx58	3.32576109723813e-10	0.0358485291498349	0.183	0.117	4.5333449516453e-06	0.0358485291498349	Dhx58
Denr	3.32689266679927e-10	0.119114702407209	0.267	0.37	4.53488739411409e-06	0.119114702407209	Denr
Slc25a51	3.34952064877294e-10	-0.00195648971216314	0.138	0.216	4.5657315963424e-06	0.00195648971216314	Slc25a51
Got1	3.42225033421829e-10	-0.0264628140610117	0.138	0.217	4.66486943057295e-06	0.0264628140610117	Got1
Myo6	3.45469323412014e-10	0.0196700646051743	0.121	0.044	4.70909234742916e-06	0.0196700646051743	Myo6
Gtf2f2	3.48157579253698e-10	0.122583510630852	0.284	0.21	4.74573596280716e-06	0.122583510630852	Gtf2f2
Napepld	3.5188257086461e-10	0.0131212427270483	0.141	0.067	4.7965113234555e-06	0.0131212427270483	Napepld
Pdp1	3.58283533111295e-10	-0.00833365412798622	0.066	0.149	4.88376283984006e-06	0.00833365412798622	Pdp1
Hax1	3.64319601221553e-10	0.0472061662020313	0.147	0.223	4.96604048425099e-06	0.0472061662020313	Hax1
Ebag9	3.65880699260552e-10	0.0621252609255536	0.238	0.164	4.98731981162058e-06	0.0621252609255536	Ebag9
Gm6793	3.67125602853948e-10	0.027396581094325	0.201	0.114	5.00428909250216e-06	0.027396581094325	Gm6793
Tm7sf2	3.67869700996268e-10	-0.0127410699567262	0.083	0.14	5.01443189428013e-06	0.0127410699567262	Tm7sf2
Zbtb43	3.69166798975228e-10	0.0285153200394132	0.177	0.239	5.03211263683133e-06	0.0285153200394132	Zbtb43
Rubcn	3.70232950715631e-10	-0.00375944051980787	0.089	0.144	5.04664535120476e-06	0.00375944051980787	Rubcn
Zfp958	3.73272263554039e-10	0.022551860390092	0.116	0.173	5.0880742245051e-06	0.022551860390092	Zfp958
Hvcn1	3.9423874076379e-10	0.0894421504041981	0.141	0.222	5.37386827535122e-06	0.0894421504041981	Hvcn1
Tmem70	3.94550828323484e-10	0.0494743085728248	0.188	0.116	5.37812234087742e-06	0.0494743085728248	Tmem70
Slc25a22	4.0532304384134e-10	-0.004856029960438	0.08	0.152	5.52495841060131e-06	0.004856029960438	Slc25a22
Ppm1j	4.09289405428188e-10	-0.0360272770481358	0.166	0.133	5.57902388539163e-06	0.0360272770481358	Ppm1j
4930480K23Rik	4.09624412107255e-10	0.011618685682912	0.147	0.073	5.58359036143399e-06	0.011618685682912	4930480K23Rik
Dyrk2	4.10415508687198e-10	0.076585948142403	0.226	0.296	5.59437379891519e-06	0.076585948142403	Dyrk2
Ppp2r3c	4.10893390331231e-10	0.0156832442247264	0.118	0.189	5.60088780360501e-06	0.0156832442247264	Ppp2r3c
Noa1	4.18368939676245e-10	-0.00641279876668699	0.224	0.167	5.70278701672689e-06	0.00641279876668699	Noa1
Eif4ebp1	4.23632460850787e-10	-0.0201615989329118	0.151	0.221	5.77453407385708e-06	0.0201615989329118	Eif4ebp1
Nkiras2	4.23703468050919e-10	0.0356461783933241	0.153	0.22	5.77550197300207e-06	0.0356461783933241	Nkiras2
Cdk12	4.35365758945321e-10	0.0718783017896918	0.256	0.353	5.93447066018367e-06	0.0718783017896918	Cdk12
Ctu1	4.35598570107625e-10	0.00116660843302422	0.059	0.113	5.93764410913704e-06	0.00116660843302422	Ctu1
Cby1	4.42392481638741e-10	0.0543828474781936	0.145	0.202	6.03025191721768e-06	0.0543828474781936	Cby1
Fam168b	4.45627437139687e-10	0.0262496142070903	0.147	0.218	6.07434759565107e-06	0.0262496142070903	Fam168b
Nans	4.47020085812397e-10	0.124161582919019	0.259	0.185	6.09333078970879e-06	0.124161582919019	Nans
Zeb2	4.47448515502095e-10	0.0253378165091714	0.145	0.064	6.09917071480905e-06	0.0253378165091714	Zeb2
Prcc	4.48626088319714e-10	0.00967383098342256	0.169	0.239	6.11522220988602e-06	0.00967383098342256	Prcc
Pars2	4.53821176838406e-10	0.0192270228437425	0.071	0.126	6.18603646148431e-06	0.0192270228437425	Pars2
1700096K18Rik	4.58128165974761e-10	0.0711796789613817	0.088	0.147	6.24474503040197e-06	0.0711796789613817	1700096K18Rik
Lrp6	4.70465969354066e-10	0.00256625042947888	0.157	0.222	6.41292162826527e-06	0.00256625042947888	Lrp6
Lrpprc	4.77760445861521e-10	0.0355562023157042	0.159	0.088	6.5123526375384e-06	0.0355562023157042	Lrpprc
Ptgr2	4.87847570862796e-10	0.0368394099293462	0.108	0.178	6.64985023843077e-06	0.0368394099293462	Ptgr2
Rsbn1	5.07310283819734e-10	0.155332017380395	0.217	0.3	6.9151464787468e-06	0.155332017380395	Rsbn1
Tmem214	5.17568080626409e-10	0.0110455933578159	0.063	0.126	7.05497050701858e-06	0.0110455933578159	Tmem214
Cnot6	5.21292797985246e-10	0.0394772676887328	0.152	0.224	7.10574212933688e-06	0.0394772676887328	Cnot6
Nxn	5.24364061820885e-10	-0.0106043868253151	0.065	0.159	7.14760652668049e-06	0.0106043868253151	Nxn
Mrps7	5.25739187988135e-10	0.0099466077176939	0.199	0.286	7.16635087146627e-06	0.0099466077176939	Mrps7
Traf2	5.26272112994992e-10	0.059396885845922	0.196	0.125	7.17361517223473e-06	0.059396885845922	Traf2
Gm12258	5.32105404897609e-10	0.0016810119353738	0.045	0.108	7.2531287741593e-06	0.0016810119353738	Gm12258
Akt2	5.33161053813937e-10	0.0924009390034072	0.135	0.205	7.26751832453778e-06	0.0924009390034072	Akt2
Rab3ip	5.3711788762863e-10	0.0413563438192882	0.232	0.16	7.32145392626586e-06	0.0413563438192882	Rab3ip
Mctp2	5.37271346688362e-10	0.112621553836142	0.272	0.198	7.32354572670906e-06	0.112621553836142	Mctp2
Arhgap45	5.42049505474622e-10	0.419372017283363	0.493	0.442	7.38867680912457e-06	0.419372017283363	Arhgap45
Trat1	5.44145652217323e-10	0.0490364084799318	0.138	0.208	7.41724938537432e-06	0.0490364084799318	Trat1
Lca5	5.59824060500642e-10	0.0473134344027908	0.143	0.075	7.63096176868425e-06	0.0473134344027908	Lca5
Gm47469	5.62332044027836e-10	-0.024119310921507	0.085	0.162	7.66514809214343e-06	0.024119310921507	Gm47469
Stambpl1	5.64487109087568e-10	0.235980617524034	0.199	0.115	7.69452378397264e-06	0.235980617524034	Stambpl1
Zfp566	5.64720181906066e-10	0.0424959277590384	0.129	0.022	7.69770079956158e-06	0.0424959277590384	Zfp566
Slc30a9	5.74648311220234e-10	0.0163464928017266	0.181	0.251	7.83303113024301e-06	0.0163464928017266	Slc30a9
Pik3r5	5.74887465176196e-10	-0.0504425066902886	0.176	0.247	7.83629103781672e-06	0.0504425066902886	Pik3r5
Zfp420	5.80578597871143e-10	-0.0140288190320114	0.09	0.118	7.91386686758155e-06	0.0140288190320114	Zfp420
Impg2	5.88777040947067e-10	0.00347627130768579	0.131	0.07	8.02561984514947e-06	0.00347627130768579	Impg2
Mrps15	5.90544835525598e-10	-0.0504093942721062	0.218	0.316	8.04971665304943e-06	0.0504093942721062	Mrps15
Extl2	5.92609583434175e-10	0.0186762066150714	0.157	0.082	8.07786123179124e-06	0.0186762066150714	Extl2
Gm36839	5.93772739914148e-10	-0.00333934142359772	0.075	0.155	8.09371621776976e-06	0.00333934142359772	Gm36839
Zfp317	5.9654139088699e-10	0.0113380969012776	0.088	0.181	8.13145569918056e-06	0.0113380969012776	Zfp317
Slc52a2	5.96859398505161e-10	0.074729176728484	0.191	0.119	8.13579046102384e-06	0.074729176728484	Slc52a2
Grip2	6.18374121989951e-10	0.00868027205479041	0.13	0.201	8.42905765684502e-06	0.00868027205479041	Grip2
C1d	6.29801509937042e-10	0.198379472020965	0.317	0.239	8.58482438195181e-06	0.198379472020965	C1d
Tet3	6.30190679970784e-10	0.00825050858965987	0.108	0.181	8.59012915868176e-06	0.00825050858965987	Tet3
Adcy7	6.32280699618112e-10	0.236630444576482	0.291	0.21	8.61861821649448e-06	0.236630444576482	Adcy7
Dars2	6.36851547197054e-10	0.0170562853105974	0.142	0.081	8.68092343984304e-06	0.0170562853105974	Dars2
Qdpr	6.41172753807729e-10	0.017911347285945	0.192	0.269	8.73982580715315e-06	0.017911347285945	Qdpr
Slc39a10	6.42155923705004e-10	0.042029645198101	0.211	0.117	8.75322739602291e-06	0.042029645198101	Slc39a10
